date,city,aqi
2025-03-25,Agartala,225
2025-03-26,Agartala,299
2025-03-27,Agartala,89
2025-03-28,Agartala,40
2025-03-29,Agartala,40
2025-03-30,Agartala,38
2025-03-31,Agartala,42
2025-04-01,Agartala,94
2025-04-02,Agartala,32
2025-04-03,Agartala,36
2025-04-04,Agartala,36
2025-04-05,Agartala,314
2025-04-06,Agartala,92
2025-04-07,Agartala,104
2025-04-08,Agartala,58
2025-04-09,Agartala,40
2025-04-10,Agartala,63
2025-04-11,Agartala,43
2025-04-12,Agartala,56
2025-04-13,Agartala,76
2025-04-14,Agartala,169
2025-04-15,Agartala,79
2025-04-16,Agartala,57
2025-04-17,Agartala,27
2025-04-18,Agartala,38
2025-04-19,Agartala,36
2025-04-20,Agartala,23
2025-04-21,Agartala,23
2025-04-22,Agartala,312
2025-04-23,Agartala,332
2025-04-24,Agartala,339
2025-04-25,Agartala,28
2025-04-26,Agartala,24
2025-04-27,Agartala,333
2025-04-28,Agartala,231
2025-04-29,Agartala,154
2025-04-30,Agartala,60
2022-04-01,Agra,150
2022-04-02,Agra,137
2022-04-03,Agra,106
2022-04-04,Agra,136
2022-04-05,Agra,161
2022-04-06,Agra,133
2022-04-07,Agra,137
2022-04-08,Agra,135
2022-04-09,Agra,149
2022-04-10,Agra,132
2022-04-11,Agra,130
2022-04-12,Agra,137
2022-04-13,Agra,159
2022-04-14,Agra,138
2022-04-15,Agra,253
2022-04-16,Agra,141
2022-04-17,Agra,127
2022-04-18,Agra,135
2022-04-19,Agra,154
2022-04-20,Agra,124
2022-04-21,Agra,134
2022-04-22,Agra,155
2022-04-23,Agra,135
2022-04-24,Agra,148
2022-04-25,Agra,151
2022-04-26,Agra,178
2022-04-27,Agra,147
2022-04-28,Agra,126
2022-04-29,Agra,125
2022-04-30,Agra,103
2022-05-01,Agra,145
2022-05-02,Agra,144
2022-05-03,Agra,157
2022-05-04,Agra,166
2022-05-05,Agra,109
2022-05-06,Agra,118
2022-05-07,Agra,98
2022-05-08,Agra,122
2022-05-09,Agra,110
2022-05-10,Agra,93
2022-05-11,Agra,101
2022-05-12,Agra,88
2022-05-13,Agra,114
2022-05-14,Agra,141
2022-05-15,Agra,140
2022-05-16,Agra,154
2022-05-17,Agra,194
2022-05-18,Agra,154
2022-05-19,Agra,116
2022-05-20,Agra,171
2022-05-21,Agra,159
2022-05-22,Agra,148
2022-05-23,Agra,107
2022-05-24,Agra,48
2022-05-25,Agra,88
2022-05-26,Agra,119
2022-05-27,Agra,105
2022-05-28,Agra,95
2022-05-29,Agra,167
2022-05-30,Agra,109
2022-05-31,Agra,128
2022-06-01,Agra,188
2022-06-02,Agra,132
2022-06-03,Agra,127
2022-06-04,Agra,122
2022-06-05,Agra,113
2022-06-06,Agra,121
2022-06-07,Agra,143
2022-06-08,Agra,210
2022-06-09,Agra,123
2022-06-10,Agra,183
2022-06-11,Agra,178
2022-06-12,Agra,128
2022-06-13,Agra,90
2022-06-14,Agra,91
2022-06-15,Agra,82
2022-06-16,Agra,80
2022-06-17,Agra,41
2022-06-18,Agra,38
2022-06-19,Agra,24
2022-06-20,Agra,38
2022-06-21,Agra,49
2022-06-22,Agra,72
2022-06-23,Agra,106
2022-06-24,Agra,134
2022-06-25,Agra,140
2022-06-26,Agra,85
2022-06-27,Agra,69
2022-06-28,Agra,70
2022-06-29,Agra,63
2022-06-30,Agra,31
2022-07-01,Agra,42
2022-07-02,Agra,59
2022-07-03,Agra,24
2022-07-04,Agra,28
2022-07-05,Agra,45
2022-07-06,Agra,58
2022-07-07,Agra,69
2022-07-08,Agra,50
2022-07-09,Agra,66
2022-07-10,Agra,38
2022-07-11,Agra,44
2022-07-12,Agra,42
2022-07-13,Agra,37
2022-07-14,Agra,42
2022-07-15,Agra,46
2022-07-16,Agra,31
2022-07-17,Agra,26
2022-07-18,Agra,37
2022-07-19,Agra,40
2022-07-20,Agra,46
2022-07-21,Agra,23
2022-07-22,Agra,33
2022-07-23,Agra,29
2022-07-24,Agra,26
2022-07-25,Agra,28
2022-07-26,Agra,21
2022-07-27,Agra,22
2022-07-28,Agra,23
2022-07-29,Agra,28
2022-07-30,Agra,27
2022-07-31,Agra,32
2022-08-01,Agra,42
2022-08-02,Agra,27
2022-08-03,Agra,42
2022-08-04,Agra,38
2022-08-05,Agra,32
2022-08-06,Agra,37
2022-08-07,Agra,38
2022-08-08,Agra,27
2022-08-09,Agra,86
2022-08-10,Agra,24
2022-08-11,Agra,29
2022-08-12,Agra,20
2022-08-13,Agra,26
2022-08-14,Agra,46
2022-08-15,Agra,23
2022-08-16,Agra,47
2022-08-17,Agra,22
2022-08-18,Agra,42
2022-08-19,Agra,51
2022-08-20,Agra,52
2022-08-21,Agra,40
2022-08-22,Agra,27
2022-08-23,Agra,72
2022-08-24,Agra,25
2022-08-25,Agra,26
2022-08-26,Agra,46
2022-08-27,Agra,42
2022-08-28,Agra,58
2022-08-29,Agra,72
2022-08-30,Agra,40
2022-08-31,Agra,50
2022-09-01,Agra,54
2022-09-02,Agra,33
2022-09-03,Agra,37
2022-09-04,Agra,40
2022-09-05,Agra,34
2022-09-06,Agra,48
2022-09-07,Agra,53
2022-09-08,Agra,75
2022-09-09,Agra,65
2022-09-10,Agra,51
2022-09-11,Agra,40
2022-09-12,Agra,35
2022-09-13,Agra,28
2022-09-14,Agra,26
2022-09-15,Agra,39
2022-09-16,Agra,26
2022-09-17,Agra,29
2022-09-18,Agra,34
2022-09-19,Agra,48
2022-09-20,Agra,49
2022-09-21,Agra,30
2022-09-22,Agra,24
2022-09-23,Agra,31
2022-09-24,Agra,29
2022-09-25,Agra,42
2022-09-26,Agra,45
2022-09-27,Agra,67
2022-09-28,Agra,74
2022-09-29,Agra,85
2022-09-30,Agra,92
2022-10-01,Agra,101
2022-10-02,Agra,100
2022-10-03,Agra,74
2022-10-04,Agra,66
2022-10-05,Agra,49
2022-10-06,Agra,23
2022-10-07,Agra,25
2022-10-08,Agra,24
2022-10-09,Agra,23
2022-10-10,Agra,23
2022-10-11,Agra,24
2022-10-12,Agra,36
2022-10-13,Agra,54
2022-10-14,Agra,75
2022-10-15,Agra,100
2022-10-16,Agra,135
2022-10-17,Agra,120
2022-10-18,Agra,107
2022-10-19,Agra,124
2022-10-20,Agra,88
2022-10-21,Agra,91
2022-10-22,Agra,140
2022-10-23,Agra,161
2022-10-24,Agra,206
2022-10-25,Agra,175
2022-10-26,Agra,177
2022-10-27,Agra,182
2022-10-28,Agra,184
2022-10-29,Agra,160
2022-10-30,Agra,204
2022-10-31,Agra,213
2022-11-01,Agra,220
2022-11-02,Agra,148
2022-11-03,Agra,180
2022-11-04,Agra,231
2022-11-05,Agra,148
2022-11-06,Agra,107
2022-11-07,Agra,101
2022-11-08,Agra,93
2022-11-09,Agra,66
2022-11-10,Agra,75
2022-11-11,Agra,141
2022-11-12,Agra,90
2022-11-13,Agra,82
2022-11-14,Agra,124
2022-11-15,Agra,104
2022-11-16,Agra,117
2022-11-17,Agra,75
2022-11-18,Agra,78
2022-11-19,Agra,96
2022-11-20,Agra,130
2022-11-21,Agra,121
2022-11-22,Agra,105
2022-11-23,Agra,82
2022-11-24,Agra,71
2022-11-25,Agra,116
2022-11-26,Agra,96
2022-11-27,Agra,111
2022-11-28,Agra,181
2022-11-29,Agra,172
2022-11-30,Agra,125
2022-12-01,Agra,112
2022-12-02,Agra,105
2022-12-03,Agra,124
2022-12-04,Agra,144
2022-12-05,Agra,130
2022-12-06,Agra,86
2022-12-07,Agra,70
2022-12-08,Agra,62
2022-12-09,Agra,91
2022-12-10,Agra,170
2022-12-11,Agra,157
2022-12-12,Agra,70
2022-12-13,Agra,65
2022-12-14,Agra,54
2022-12-15,Agra,63
2022-12-16,Agra,74
2022-12-17,Agra,131
2022-12-18,Agra,131
2022-12-19,Agra,158
2022-12-20,Agra,146
2022-12-21,Agra,163
2022-12-22,Agra,106
2022-12-23,Agra,93
2022-12-24,Agra,80
2022-12-25,Agra,71
2022-12-26,Agra,93
2022-12-27,Agra,90
2022-12-28,Agra,74
2022-12-29,Agra,84
2022-12-30,Agra,102
2022-12-31,Agra,138
2023-01-01,Agra,76
2023-01-02,Agra,62
2023-01-03,Agra,73
2023-01-04,Agra,106
2023-01-05,Agra,103
2023-01-06,Agra,87
2023-01-07,Agra,130
2023-01-08,Agra,146
2023-01-09,Agra,154
2023-01-10,Agra,157
2023-01-11,Agra,156
2023-01-12,Agra,99
2023-01-13,Agra,110
2023-01-14,Agra,104
2023-01-15,Agra,52
2023-01-16,Agra,73
2023-01-17,Agra,72
2023-01-18,Agra,101
2023-01-19,Agra,117
2023-01-20,Agra,123
2023-01-21,Agra,103
2023-01-22,Agra,93
2023-01-23,Agra,64
2023-01-24,Agra,38
2023-01-25,Agra,44
2023-01-26,Agra,46
2023-01-27,Agra,41
2023-01-28,Agra,45
2023-01-29,Agra,83
2023-01-30,Agra,36
2023-01-31,Agra,30
2023-02-01,Agra,30
2023-02-02,Agra,41
2023-02-03,Agra,44
2023-02-04,Agra,49
2023-02-05,Agra,48
2023-02-06,Agra,56
2023-02-07,Agra,56
2023-02-08,Agra,36
2023-02-09,Agra,44
2023-02-10,Agra,38
2023-02-11,Agra,51
2023-02-12,Agra,62
2023-02-13,Agra,31
2023-02-14,Agra,35
2023-02-15,Agra,52
2023-02-16,Agra,75
2023-02-17,Agra,78
2023-02-18,Agra,76
2023-02-19,Agra,85
2023-02-20,Agra,76
2023-02-21,Agra,47
2023-02-22,Agra,68
2023-02-23,Agra,62
2023-02-24,Agra,52
2023-02-25,Agra,67
2023-02-26,Agra,60
2023-02-27,Agra,57
2023-02-28,Agra,64
2023-03-01,Agra,52
2023-03-02,Agra,57
2023-03-03,Agra,56
2023-03-04,Agra,51
2023-03-05,Agra,47
2023-03-06,Agra,56
2023-03-07,Agra,58
2023-03-08,Agra,77
2023-03-09,Agra,38
2023-03-10,Agra,59
2023-03-11,Agra,65
2023-03-12,Agra,64
2023-03-13,Agra,62
2023-03-14,Agra,98
2023-03-15,Agra,69
2023-03-16,Agra,62
2023-03-17,Agra,58
2023-03-18,Agra,35
2023-03-19,Agra,40
2023-03-20,Agra,46
2023-03-21,Agra,51
2023-03-22,Agra,44
2023-03-23,Agra,47
2023-03-24,Agra,56
2023-03-25,Agra,50
2023-03-26,Agra,60
2023-03-27,Agra,67
2023-03-28,Agra,62
2023-03-29,Agra,67
2023-03-30,Agra,78
2023-03-31,Agra,50
2023-04-01,Agra,34
2023-04-02,Agra,55
2023-04-03,Agra,65
2023-04-04,Agra,46
2023-04-05,Agra,69
2023-04-06,Agra,73
2023-04-07,Agra,72
2023-04-08,Agra,64
2023-04-09,Agra,82
2023-04-10,Agra,82
2023-04-11,Agra,76
2023-04-12,Agra,100
2023-04-13,Agra,84
2023-04-14,Agra,80
2023-04-15,Agra,88
2023-04-16,Agra,80
2023-04-17,Agra,73
2023-04-18,Agra,72
2023-04-19,Agra,113
2023-04-20,Agra,89
2023-04-21,Agra,62
2023-04-22,Agra,82
2023-04-23,Agra,65
2023-04-24,Agra,67
2023-04-25,Agra,50
2023-04-26,Agra,65
2023-04-27,Agra,68
2023-04-28,Agra,93
2023-04-29,Agra,59
2023-04-30,Agra,66
2023-05-01,Agra,46
2023-05-02,Agra,47
2023-05-03,Agra,50
2023-05-04,Agra,41
2023-05-05,Agra,56
2023-05-06,Agra,76
2023-05-07,Agra,75
2023-05-08,Agra,56
2023-05-09,Agra,62
2023-05-10,Agra,73
2023-05-11,Agra,77
2023-05-12,Agra,84
2023-05-13,Agra,71
2023-05-14,Agra,78
2023-05-15,Agra,70
2023-05-16,Agra,69
2023-05-17,Agra,74
2023-05-18,Agra,86
2023-05-19,Agra,89
2023-05-20,Agra,111
2023-05-21,Agra,107
2023-05-22,Agra,104
2023-05-23,Agra,86
2023-05-24,Agra,88
2023-05-25,Agra,76
2023-05-26,Agra,67
2023-05-27,Agra,63
2023-05-28,Agra,72
2023-05-29,Agra,83
2023-05-30,Agra,74
2023-05-31,Agra,51
2023-06-01,Agra,52
2023-06-02,Agra,62
2023-06-03,Agra,91
2023-06-04,Agra,92
2023-06-05,Agra,65
2023-06-06,Agra,84
2023-06-07,Agra,120
2023-06-08,Agra,119
2023-06-09,Agra,85
2023-06-10,Agra,77
2023-06-11,Agra,102
2023-06-12,Agra,125
2023-06-13,Agra,109
2023-06-14,Agra,82
2023-06-15,Agra,82
2023-06-16,Agra,77
2023-06-17,Agra,65
2023-06-18,Agra,67
2023-06-19,Agra,50
2023-06-20,Agra,36
2023-06-21,Agra,47
2023-06-22,Agra,85
2023-06-23,Agra,79
2023-06-24,Agra,90
2023-06-25,Agra,52
2023-06-26,Agra,46
2023-06-27,Agra,47
2023-06-28,Agra,65
2023-06-29,Agra,53
2023-06-30,Agra,61
2023-07-01,Agra,43
2023-07-02,Agra,52
2023-07-03,Agra,66
2023-07-04,Agra,78
2023-07-05,Agra,67
2023-07-06,Agra,47
2023-07-07,Agra,52
2023-07-08,Agra,66
2023-07-09,Agra,55
2023-07-10,Agra,46
2023-07-11,Agra,50
2023-07-12,Agra,65
2023-07-13,Agra,56
2023-07-14,Agra,50
2023-07-15,Agra,72
2023-07-16,Agra,44
2023-07-17,Agra,53
2023-07-18,Agra,64
2023-07-19,Agra,50
2023-07-20,Agra,64
2023-07-21,Agra,68
2023-07-22,Agra,66
2023-07-23,Agra,48
2023-07-24,Agra,55
2023-07-25,Agra,70
2023-07-26,Agra,79
2023-07-27,Agra,73
2023-07-28,Agra,59
2023-07-29,Agra,39
2023-07-30,Agra,44
2023-07-31,Agra,48
2023-08-01,Agra,62
2023-08-02,Agra,67
2023-08-03,Agra,69
2023-08-04,Agra,53
2023-08-05,Agra,92
2023-08-06,Agra,60
2023-08-07,Agra,66
2023-08-08,Agra,75
2023-08-09,Agra,83
2023-08-10,Agra,98
2023-08-11,Agra,96
2023-08-12,Agra,76
2023-08-13,Agra,76
2023-08-14,Agra,76
2023-08-15,Agra,84
2023-08-16,Agra,78
2023-08-17,Agra,98
2023-08-18,Agra,95
2023-08-19,Agra,71
2023-08-20,Agra,73
2023-08-21,Agra,79
2023-08-22,Agra,66
2023-08-23,Agra,39
2023-08-24,Agra,60
2023-08-25,Agra,68
2023-08-26,Agra,82
2023-08-27,Agra,103
2023-08-28,Agra,117
2023-08-29,Agra,91
2023-08-30,Agra,94
2023-08-31,Agra,86
2023-09-01,Agra,109
2023-09-02,Agra,105
2023-09-03,Agra,89
2023-09-04,Agra,102
2023-09-05,Agra,74
2023-09-06,Agra,55
2023-09-07,Agra,68
2023-09-08,Agra,49
2023-09-09,Agra,61
2023-09-10,Agra,44
2023-09-11,Agra,43
2023-09-12,Agra,54
2023-09-13,Agra,58
2023-09-14,Agra,73
2023-09-15,Agra,69
2023-09-16,Agra,56
2023-09-17,Agra,57
2023-09-18,Agra,40
2023-09-19,Agra,52
2023-09-20,Agra,62
2023-09-21,Agra,66
2023-09-22,Agra,71
2023-09-23,Agra,61
2023-09-24,Agra,75
2023-09-25,Agra,79
2023-09-26,Agra,69
2023-09-27,Agra,98
2023-09-28,Agra,130
2023-09-29,Agra,140
2023-09-30,Agra,122
2023-10-01,Agra,120
2023-10-02,Agra,100
2023-10-03,Agra,112
2023-10-04,Agra,100
2023-10-05,Agra,111
2023-10-06,Agra,139
2023-10-07,Agra,100
2023-10-08,Agra,105
2023-10-09,Agra,77
2023-10-10,Agra,73
2023-10-11,Agra,77
2023-10-12,Agra,95
2023-10-13,Agra,111
2023-10-14,Agra,117
2023-10-15,Agra,104
2023-10-16,Agra,95
2023-10-17,Agra,62
2023-10-18,Agra,80
2023-10-19,Agra,103
2023-10-20,Agra,127
2023-10-21,Agra,134
2023-10-22,Agra,138
2023-10-23,Agra,153
2023-10-24,Agra,112
2023-10-25,Agra,100
2023-10-26,Agra,103
2023-10-27,Agra,116
2023-10-28,Agra,111
2023-10-29,Agra,140
2023-10-30,Agra,104
2023-10-31,Agra,123
2023-11-01,Agra,140
2023-11-02,Agra,126
2023-11-03,Agra,152
2023-11-04,Agra,200
2023-11-05,Agra,198
2023-11-06,Agra,165
2023-11-07,Agra,128
2023-11-08,Agra,112
2023-11-09,Agra,147
2023-11-10,Agra,124
2023-11-11,Agra,63
2023-11-12,Agra,73
2023-11-13,Agra,158
2023-11-14,Agra,160
2023-11-15,Agra,159
2023-11-16,Agra,176
2023-11-17,Agra,134
2023-11-18,Agra,125
2023-11-19,Agra,124
2023-11-20,Agra,98
2023-11-21,Agra,182
2023-11-22,Agra,153
2023-11-23,Agra,226
2023-11-24,Agra,178
2023-11-25,Agra,163
2023-11-26,Agra,170
2023-11-27,Agra,120
2023-11-28,Agra,80
2023-11-29,Agra,138
2023-11-30,Agra,107
2023-12-01,Agra,53
2023-12-02,Agra,86
2023-12-03,Agra,111
2023-12-04,Agra,67
2023-12-05,Agra,70
2023-12-06,Agra,96
2023-12-07,Agra,87
2023-12-08,Agra,114
2023-12-09,Agra,98
2023-12-10,Agra,94
2023-12-11,Agra,93
2023-12-12,Agra,145
2023-12-13,Agra,109
2023-12-14,Agra,95
2023-12-15,Agra,123
2023-12-16,Agra,137
2023-12-17,Agra,124
2023-12-18,Agra,102
2023-12-19,Agra,68
2023-12-20,Agra,77
2023-12-21,Agra,94
2023-12-22,Agra,140
2023-12-23,Agra,187
2023-12-24,Agra,150
2023-12-25,Agra,122
2023-12-26,Agra,132
2023-12-27,Agra,140
2023-12-28,Agra,101
2023-12-29,Agra,102
2023-12-30,Agra,85
2023-12-31,Agra,93
2024-01-01,Agra,90
2024-01-02,Agra,102
2024-01-03,Agra,143
2024-01-04,Agra,139
2024-01-05,Agra,109
2024-01-06,Agra,130
2024-01-07,Agra,127
2024-01-08,Agra,124
2024-01-09,Agra,104
2024-01-10,Agra,92
2024-01-11,Agra,124
2024-01-12,Agra,142
2024-01-13,Agra,175
2024-01-14,Agra,146
2024-01-15,Agra,140
2024-01-16,Agra,119
2024-01-17,Agra,83
2024-01-18,Agra,69
2024-01-19,Agra,70
2024-01-20,Agra,93
2024-01-21,Agra,108
2024-01-22,Agra,164
2024-01-23,Agra,104
2024-01-24,Agra,110
2024-01-25,Agra,122
2024-01-26,Agra,121
2024-01-27,Agra,128
2024-01-28,Agra,176
2024-01-29,Agra,112
2024-01-30,Agra,156
2024-01-31,Agra,137
2024-02-01,Agra,90
2024-02-02,Agra,60
2024-02-03,Agra,68
2024-02-04,Agra,77
2024-02-05,Agra,46
2024-02-06,Agra,58
2024-02-07,Agra,70
2024-02-08,Agra,50
2024-02-09,Agra,51
2024-02-10,Agra,91
2024-02-11,Agra,111
2024-02-12,Agra,119
2024-02-13,Agra,90
2024-02-14,Agra,95
2024-02-15,Agra,97
2024-02-16,Agra,104
2024-02-17,Agra,92
2024-02-18,Agra,94
2024-02-19,Agra,60
2024-02-20,Agra,55
2024-02-21,Agra,60
2024-02-22,Agra,56
2024-02-23,Agra,48
2024-02-24,Agra,56
2024-02-25,Agra,49
2024-02-26,Agra,57
2024-02-27,Agra,72
2024-02-28,Agra,56
2024-02-29,Agra,51
2024-03-01,Agra,66
2024-03-02,Agra,39
2024-03-03,Agra,36
2024-03-04,Agra,43
2024-03-05,Agra,50
2024-03-06,Agra,55
2024-03-07,Agra,85
2024-03-08,Agra,74
2024-03-09,Agra,64
2024-03-10,Agra,60
2024-03-11,Agra,71
2024-03-12,Agra,82
2024-03-13,Agra,74
2024-03-14,Agra,61
2024-03-15,Agra,62
2024-03-16,Agra,76
2024-03-17,Agra,79
2024-03-18,Agra,83
2024-03-19,Agra,86
2024-03-20,Agra,101
2024-03-21,Agra,72
2024-03-22,Agra,68
2024-03-23,Agra,81
2024-03-24,Agra,89
2024-03-25,Agra,106
2024-03-26,Agra,51
2024-03-27,Agra,71
2024-03-28,Agra,81
2024-03-29,Agra,87
2024-03-30,Agra,63
2024-03-31,Agra,86
2024-04-01,Agra,57
2024-04-02,Agra,63
2024-04-03,Agra,66
2024-04-04,Agra,62
2024-04-05,Agra,90
2024-04-06,Agra,75
2024-04-07,Agra,78
2024-04-08,Agra,72
2024-04-09,Agra,78
2024-04-10,Agra,84
2024-04-11,Agra,62
2024-04-12,Agra,82
2024-04-13,Agra,64
2024-04-14,Agra,78
2024-04-15,Agra,78
2024-04-16,Agra,70
2024-04-17,Agra,63
2024-04-18,Agra,53
2024-04-19,Agra,61
2024-04-20,Agra,72
2024-04-21,Agra,73
2024-04-22,Agra,62
2024-04-23,Agra,61
2024-04-24,Agra,67
2024-04-25,Agra,74
2024-04-26,Agra,74
2024-04-27,Agra,54
2024-04-28,Agra,89
2024-04-29,Agra,73
2024-04-30,Agra,66
2024-05-01,Agra,88
2024-05-02,Agra,79
2024-05-03,Agra,86
2024-05-04,Agra,99
2024-05-05,Agra,74
2024-05-06,Agra,89
2024-05-07,Agra,84
2024-05-08,Agra,91
2024-05-09,Agra,69
2024-05-10,Agra,70
2024-05-11,Agra,105
2024-05-12,Agra,67
2024-05-13,Agra,74
2024-05-14,Agra,78
2024-05-15,Agra,72
2024-05-16,Agra,67
2024-05-17,Agra,79
2024-05-18,Agra,88
2024-05-19,Agra,102
2024-05-20,Agra,70
2024-05-21,Agra,82
2024-05-22,Agra,116
2024-05-23,Agra,71
2024-05-24,Agra,68
2024-05-25,Agra,71
2024-05-26,Agra,82
2024-05-27,Agra,65
2024-05-28,Agra,67
2024-05-29,Agra,72
2024-05-30,Agra,75
2024-05-31,Agra,50
2024-06-01,Agra,81
2024-06-02,Agra,57
2024-06-03,Agra,49
2024-06-04,Agra,61
2024-06-05,Agra,44
2024-06-06,Agra,51
2024-06-07,Agra,142
2024-06-08,Agra,86
2024-06-09,Agra,67
2024-06-10,Agra,80
2024-06-11,Agra,76
2024-06-12,Agra,72
2024-06-13,Agra,50
2024-06-14,Agra,60
2024-06-15,Agra,45
2024-06-16,Agra,59
2024-06-17,Agra,49
2024-06-18,Agra,47
2024-06-19,Agra,50
2024-06-20,Agra,52
2024-06-21,Agra,50
2024-06-22,Agra,62
2024-06-23,Agra,67
2024-06-24,Agra,76
2024-06-25,Agra,62
2024-06-26,Agra,70
2024-06-27,Agra,70
2024-06-28,Agra,44
2024-06-29,Agra,33
2024-06-30,Agra,29
2024-07-01,Agra,29
2024-07-02,Agra,31
2024-07-03,Agra,31
2024-07-04,Agra,28
2024-07-05,Agra,32
2024-07-06,Agra,33
2024-07-07,Agra,29
2024-07-08,Agra,31
2024-07-09,Agra,51
2024-07-10,Agra,55
2024-07-11,Agra,44
2024-07-12,Agra,32
2024-07-13,Agra,44
2024-07-14,Agra,44
2024-07-15,Agra,45
2024-07-16,Agra,41
2024-07-17,Agra,57
2024-07-18,Agra,48
2024-07-19,Agra,51
2024-07-20,Agra,46
2024-07-21,Agra,43
2024-07-22,Agra,39
2024-07-23,Agra,29
2024-07-24,Agra,63
2024-07-25,Agra,32
2024-07-26,Agra,33
2024-07-27,Agra,27
2024-07-28,Agra,26
2024-07-29,Agra,26
2024-07-30,Agra,32
2024-07-31,Agra,29
2024-08-01,Agra,26
2024-08-02,Agra,30
2024-08-03,Agra,28
2024-08-04,Agra,27
2024-08-05,Agra,26
2024-08-06,Agra,34
2024-08-07,Agra,30
2024-08-08,Agra,30
2024-08-09,Agra,32
2024-08-10,Agra,29
2024-08-11,Agra,32
2024-08-12,Agra,44
2024-08-13,Agra,31
2024-08-14,Agra,34
2024-08-15,Agra,31
2024-08-16,Agra,29
2024-08-17,Agra,34
2024-08-18,Agra,32
2024-08-19,Agra,32
2024-08-20,Agra,31
2024-08-21,Agra,28
2024-08-22,Agra,27
2024-08-23,Agra,32
2024-08-24,Agra,34
2024-08-25,Agra,36
2024-08-26,Agra,30
2024-08-27,Agra,31
2024-08-28,Agra,28
2024-08-29,Agra,31
2024-08-30,Agra,32
2024-08-31,Agra,35
2024-09-01,Agra,56
2024-09-02,Agra,43
2024-09-03,Agra,39
2024-09-04,Agra,42
2024-09-05,Agra,27
2024-09-06,Agra,35
2024-09-07,Agra,36
2024-09-08,Agra,33
2024-09-09,Agra,41
2024-09-10,Agra,33
2024-09-11,Agra,32
2024-09-12,Agra,24
2024-09-13,Agra,34
2024-09-14,Agra,39
2024-09-15,Agra,35
2024-09-16,Agra,50
2024-09-17,Agra,54
2024-09-18,Agra,36
2024-09-19,Agra,34
2024-09-20,Agra,37
2024-09-21,Agra,40
2024-09-22,Agra,44
2024-09-23,Agra,60
2024-09-24,Agra,96
2024-09-25,Agra,78
2024-09-26,Agra,45
2024-09-27,Agra,36
2024-09-28,Agra,32
2024-09-29,Agra,35
2024-09-30,Agra,40
2024-10-01,Agra,71
2024-10-02,Agra,84
2024-10-03,Agra,65
2024-10-04,Agra,64
2024-10-05,Agra,44
2024-10-06,Agra,44
2024-10-07,Agra,80
2024-10-08,Agra,93
2024-10-09,Agra,103
2024-10-10,Agra,97
2024-10-11,Agra,76
2024-10-12,Agra,86
2024-10-13,Agra,83
2024-10-14,Agra,80
2024-10-15,Agra,110
2024-10-16,Agra,90
2024-10-17,Agra,99
2024-10-18,Agra,101
2024-10-19,Agra,100
2024-10-20,Agra,121
2024-10-21,Agra,79
2024-10-22,Agra,114
2024-10-23,Agra,168
2024-10-24,Agra,156
2024-10-25,Agra,131
2024-10-26,Agra,106
2024-10-27,Agra,149
2024-10-28,Agra,68
2024-10-29,Agra,67
2024-10-30,Agra,66
2024-10-31,Agra,148
2024-11-01,Agra,160
2024-11-02,Agra,164
2024-11-03,Agra,162
2024-11-04,Agra,145
2024-11-05,Agra,191
2024-11-06,Agra,161
2024-11-07,Agra,136
2024-11-08,Agra,120
2024-11-09,Agra,87
2024-11-10,Agra,78
2024-11-11,Agra,92
2024-11-12,Agra,133
2024-11-13,Agra,144
2024-11-14,Agra,149
2024-11-15,Agra,188
2024-11-16,Agra,121
2024-11-17,Agra,101
2024-11-18,Agra,278
2024-11-19,Agra,228
2024-11-20,Agra,132
2024-11-21,Agra,118
2024-11-22,Agra,134
2024-11-23,Agra,173
2024-11-24,Agra,142
2024-11-25,Agra,100
2024-11-26,Agra,102
2024-11-27,Agra,112
2024-11-28,Agra,133
2024-11-29,Agra,122
2024-11-30,Agra,136
2024-12-01,Agra,126
2024-12-02,Agra,102
2024-12-03,Agra,100
2024-12-04,Agra,73
2024-12-05,Agra,65
2024-12-06,Agra,70
2024-12-07,Agra,94
2024-12-08,Agra,83
2024-12-09,Agra,66
2024-12-10,Agra,74
2024-12-11,Agra,78
2024-12-12,Agra,103
2024-12-13,Agra,93
2024-12-14,Agra,69
2024-12-15,Agra,107
2024-12-16,Agra,156
2024-12-17,Agra,194
2024-12-18,Agra,202
2024-12-19,Agra,235
2024-12-20,Agra,136
2024-12-21,Agra,134
2024-12-22,Agra,143
2024-12-23,Agra,122
2024-12-24,Agra,102
2024-12-25,Agra,114
2024-12-26,Agra,125
2024-12-27,Agra,109
2024-12-28,Agra,81
2024-12-29,Agra,86
2024-12-30,Agra,64
2024-12-31,Agra,64
2025-01-02,Agra,106
2025-01-03,Agra,143
2025-01-04,Agra,139
2025-01-05,Agra,116
2025-01-06,Agra,86
2025-01-07,Agra,100
2025-01-08,Agra,103
2025-01-09,Agra,106
2025-01-10,Agra,118
2025-01-11,Agra,86
2025-01-12,Agra,114
2025-01-13,Agra,86
2025-01-14,Agra,78
2025-01-15,Agra,80
2025-01-16,Agra,69
2025-01-17,Agra,82
2025-01-18,Agra,78
2025-01-19,Agra,86
2025-01-20,Agra,93
2025-01-21,Agra,88
2025-01-22,Agra,86
2025-01-23,Agra,86
2025-01-24,Agra,74
2025-01-25,Agra,53
2025-01-26,Agra,69
2025-01-27,Agra,76
2025-01-28,Agra,86
2025-01-29,Agra,105
2025-01-30,Agra,103
2025-01-31,Agra,106
